>sp|Q8BL86|MBLC2_MOUSE Metallo-beta-lactamase domain-containing protein 2 OS=Mus musculus GN=Mblac2 PE=1 SV=2;7;-1.236328183;1.25346489;0.539247651;0.075156189;-0.630212483;-0.685237341;-0.182460335;-1.39840437
>sp|Q8BRF7|SCFD1_MOUSE Sec1 family domain-containing protein 1 OS=Mus musculus GN=Scfd1 PE=1 SV=1;9;-0.912281048;0.894930083;-0.492299357;-0.554304612;-0.410017483;-1.145222316;-0.219135682;-0.41517824
>tr|F8VQ05|F8VQ05_MOUSE Protein Fryl OS=Mus musculus GN=Fryl PE=1 SV=1;3;1.449254079;-1.683819494;1.445529765;0.217485589;1.787410687;1.941866125;-0.299141239;-0.0929972
>tr|Q3U4S0|Q3U4S0_MOUSE Pantothenate kinase 2 (Hallervorden-Spatz syndrome) OS=Mus musculus GN=Pank2 PE=1 SV=1;2;-0.05373449;0.127226724;0.376259014;0.011816747;-0.184635518;0.184793104;0.016673571;0.05188448
>sp|Q3UBX0|TM109_MOUSE Transmembrane protein 109 OS=Mus musculus GN=Tmem109 PE=1 SV=2;2;-1.839389682;1.68042629;-0.323408624;-0.263021422;-1.358252563;-2.389955981;-0.166282509;-0.74201823
>sp|Q920Q6|MSI2H_MOUSE RNA-binding protein Musashi homolog 2 OS=Mus musculus GN=Msi2 PE=1 SV=1;6;-0.215031289;0.31565607;0.540795437;0.686134728;0.288882345;-0.391322986;0.973872031;-0.09268302
>tr|Q3TD71|Q3TD71_MOUSE Secretory carrier membrane protein 1 OS=Mus musculus GN=Scamp1 PE=1 SV=1;10;0.210497404;-0.223657485;0.912974403;1.606935229;1.166812384;0.444828828;0.451428096;0.010937011
>sp|Q8VDL4|ADPGK_MOUSE ADP-dependent glucokinase OS=Mus musculus GN=Adpgk PE=1 SV=2;3;-0.913379891;0.940664051;-0.009772962;-0.681320609;-0.199305201;0.686373636;0.646202563;-0.093588594
>sp|Q9CQV6|MLP3B_MOUSE Microtubule-associated proteins 1A/1B light chain 3B OS=Mus musculus GN=Map1lc3b PE=1 SV=3;4;1.381589694;-1.356276829;0.34243955;0.947314842;0.701449333;0.968272245;-0.809792347;0.667021867
>sp|Q3UYG8|MACD2_MOUSE O-acetyl-ADP-ribose deacetylase MACROD2 OS=Mus musculus GN=Macrod2 PE=1 SV=1;3;-0.31077638;0.38664035;0.949838048;0.749588419;-0.439961268;0.184700037;1.215231146;-0.783878661
>tr|E9Q175|E9Q175_MOUSE Unconventional myosin-VI OS=Mus musculus GN=Myo6 PE=1 SV=1;2;-2.541176478;2.196304551;-0.262646072;-0.456484632;-1.799307017;-1.630943113;0.7743067;-1.138399365
>sp|Q8C8T8|TSR2_MOUSE Pre-rRNA-processing protein TSR2 homolog OS=Mus musculus GN=Tsr2 PE=1 SV=1;3;-0.760913417;0.798623354;0.293193246;-0.067230475;0.041010171;-0.528871043;0.094875192;-1.31838454
>sp|Q8K4B0|MTA1_MOUSE Metastasis-associated protein MTA1 OS=Mus musculus GN=Mta1 PE=1 SV=1;4;-2.210202794;2.051052005;0.735469511;-0.066301399;-1.275624269;0.089755448;0.547075154;-0.883817163
>sp|Q99M80|PTPRT_MOUSE Receptor-type tyrosine-protein phosphatase T OS=Mus musculus GN=Ptprt PE=1 SV=2;2;-1.784160035;1.645889446;-0.837707039;-1.073533475;-0.416876057;0.085479586;0.736906103;-0.009004968
>sp|Q9DCS3|MECR_MOUSE Trans-2-enoyl-CoA reductase, mitochondrial OS=Mus musculus GN=Mecr PE=1 SV=2;6;-1.065716674;1.376112706;-0.139509148;-0.735492886;-1.303091847;-0.916951158;0.135516845;-0.3325709
>sp|P0C027|NUD10_MOUSE Diphosphoinositol polyphosphate phosphohydrolase 3-alpha OS=Mus musculus GN=Nudt10 PE=1 SV=1;5;0.981091772;-0.968042005;0.255846568;0.754022279;-0.199317426;0.213974012;-0.580606209;0.099458583
>sp|Q6ZWM4|LSM8_MOUSE U6 snRNA-associated Sm-like protein LSm8 OS=Mus musculus GN=Lsm8 PE=1 SV=3;2;-0.347440745;0.411662302;0.959300656;0.882108673;0.527148515;0.880275816;1.156513941;0.678708253
>tr|Q14AR0|Q14AR0_MOUSE RIKEN cDNA 1810035L17, isoform CRA_a OS=Mus musculus GN=Slirp PE=2 SV=1;3;0.929919662;-0.983797796;0.415300143;2.085583286;1.910263148;1.383046126;0.77954259;0.484760336
>sp|Q8BTG3|T11L1_MOUSE T-complex protein 11-like protein 1 OS=Mus musculus GN=Tcp11l1 PE=1 SV=1;4;-0.604805781;0.684368735;0.344580381;0.054669293;0.493119665;0.241943789;-0.103395062;-0.507782367
>sp|Q9QX47|SON_MOUSE Protein SON OS=Mus musculus GN=Son PE=1 SV=2;4;-1.995105646;1.875715974;-0.84055651;-2.761487661;-1.808766826;-2.655736626;-1.439585937;-2.2963251
>sp|Q8K209|AGRG1_MOUSE Adhesion G-protein coupled receptor G1 OS=Mus musculus GN=Adgrg1 PE=1 SV=1;2;0.144081292;-0.075758234;0.08699539;-0.17413262;0.489816553;0.225481111;0.92818207;0.5588909
>sp|Q80U72|SCRIB_MOUSE Protein scribble homolog OS=Mus musculus GN=Scrib PE=1 SV=2;2;-2.443219673;2.150164256;-1.103113806;-0.765664297;-1.05372938;-0.243981507;0.045897415;-0.810587593
>tr|D3YVV7|D3YVV7_MOUSE Protein Nova2 OS=Mus musculus GN=Nova2 PE=1 SV=3;6;-1.325874269;1.332206588;1.320237515;0.262851201;-0.538671387;-0.568209884;-0.001014343;0.120878627
>sp|Q0KK55|VKIND_MOUSE Protein very KIND OS=Mus musculus GN=Kndc1 PE=1 SV=2;3;-2.424700278;2.075820429;0.938576429;-0.450424031;-0.712977021;-0.376476519;0.442877087;-1.216158977
>sp|P04627|ARAF_MOUSE Serine/threonine-protein kinase A-Raf OS=Mus musculus GN=Araf PE=1 SV=2;3;1.054108507;-1.006095252;-0.483372945;0.048702401;-0.141275267;1.028764647;0.185102416;0.423805489
>sp|Q8BH79|ANO10_MOUSE Anoctamin-10 OS=Mus musculus GN=Ano10 PE=1 SV=1;2;0.191391874;-0.117440651;0.026292643;-0.544618893;-0.227096358;0.749780999;-0.267878251;0.073581871
>sp|Q9D7E4|CS025_MOUSE UPF0449 protein C19orf25 homolog OS=Mus musculus PE=1 SV=1;2;0.023727288;0.054868254;0.777602404;0.601028314;0.286764393;1.360012811;0.976700214;0.350296589
>sp|Q9D1M0|SEC13_MOUSE Protein SEC13 homolog OS=Mus musculus GN=Sec13 PE=1 SV=3;6;-0.211375901;0.215313831;-0.230280821;-1.109994032;-0.720458363;-1.061191352;-1.084187372;-0.47957553
>sp|Q9WV98|TIM9_MOUSE Mitochondrial import inner membrane translocase subunit Tim9 OS=Mus musculus GN=Timm9 PE=1 SV=1;5;1.973378232;-2.125420131;-1.665093559;0.090945411;0.120471817;-0.168181809;-1.46595628;0.658250836
>sp|Q03146|DDR1_MOUSE Epithelial discoidin domain-containing receptor 1 OS=Mus musculus GN=Ddr1 PE=2 SV=2;2;-2.799427788;2.357131404;1.786845189;-2.105274913;-1.889879932;-1.247862541;-1.059468005;-1.076260119
>sp|Q9D938|TM160_MOUSE Transmembrane protein 160 OS=Mus musculus GN=Tmem160 PE=2 SV=1;3;0.26900256;-0.164810751;0.87196721;0.864737355;0.901435104;0.906210437;0.131774457;0.824349889
>tr|Q3TWY9|Q3TWY9_MOUSE Rab28 OS=Mus musculus GN=Rab28 PE=1 SV=1;3;-1.831876576;1.723792566;-0.163534581;-0.284437641;-0.545446617;-1.129979863;-0.741516872;-1.261825692
>sp|Q9D2N9|VP33A_MOUSE Vacuolar protein sorting-associated protein 33A OS=Mus musculus GN=Vps33a PE=1 SV=2;4;-0.224747889;0.324847926;0.045055218;-0.545086761;-0.147984101;-0.147937474;-0.197382198;0.613090955
>tr|Q14BY7|Q14BY7_MOUSE Regulating synaptic membrane exocytosis 3 OS=Mus musculus GN=Rims3 PE=1 SV=1;5;-1.090644453;1.110587893;-0.330794338;-0.539303418;-0.893258351;-0.518852556;0.818481492;-0.212303589
>sp|Q91W39|NCOA5_MOUSE Nuclear receptor coactivator 5 OS=Mus musculus GN=Ncoa5 PE=1 SV=1;3;-0.72768765;0.777532462;1.498963944;0.943891069;0.662955675;1.213653087;1.435514634;0.770107554
>sp|O08582|GTPB1_MOUSE GTP-binding protein 1 OS=Mus musculus GN=Gtpbp1 PE=1 SV=2;2;-0.490311155;0.442728589;0.29423172;0.445803751;1.011564856;0.628017699;1.536368109;0.051837865
>sp|Q924T7|RNF31_MOUSE E3 ubiquitin-protein ligase RNF31 OS=Mus musculus GN=Rnf31 PE=1 SV=2;2;-3.672795137;2.83760788;0.53680364;-2.004457737;-1.403058398;-1.944502566;-1.937232764;-3.11179645
>sp|O35691|PININ_MOUSE Pinin OS=Mus musculus GN=Pnn PE=1 SV=4;3;0.308281211;-0.213608649;0.196749991;0.182834722;-0.191063601;-0.245038132;0.602789014;0.272146842
>tr|O08797|O08797_MOUSE Protein Serpinb9 OS=Mus musculus GN=Serpinb9 PE=1 SV=1;2;-0.676881004;0.602068486;0.079418865;-0.931523262;-0.897418409;-1.099192299;-0.497152394;-0.32231293
>sp|Q8R0Y8|S2542_MOUSE Mitochondrial coenzyme A transporter SLC25A42 OS=Mus musculus GN=Slc25a42 PE=1 SV=1;3;0.864054819;-0.798478114;1.967051747;0.539332992;0.660403054;1.074391107;-0.150986166;0.299929118
>sp|Q8CI51|PDLI5_MOUSE PDZ and LIM domain protein 5 OS=Mus musculus GN=Pdlim5 PE=1 SV=4;3;0.58817271;-0.541000772;0.396950956;-0.187511277;0.430665916;0.283286416;-0.671587817;0.090888215
>tr|A2AEW8|A2AEW8_MOUSE GRIP1-associated protein 1 OS=Mus musculus GN=Gripap1 PE=1 SV=1;2;-2.463465054;2.173486894;-1.062316307;-1.283568981;-1.120634692;-1.957585367;-0.167801279;-0.439814944
>sp|Q9ESK9|RBCC1_MOUSE RB1-inducible coiled-coil protein 1 OS=Mus musculus GN=Rb1cc1 PE=1 SV=3;2;-1.557506191;1.467098808;-0.993125754;0.092942786;-1.312233504;-0.427066153;-1.091163737;-0.771743246
>sp|Q9ERB0|SNP29_MOUSE Synaptosomal-associated protein 29 OS=Mus musculus GN=Snap29 PE=1 SV=1;4;-0.777896935;0.831394056;-0.864768685;-0.092661042;-0.547814974;-0.550195577;-0.011225189;-0.256955647
>sp|Q9CZ83|RM55_MOUSE 39S ribosomal protein L55, mitochondrial OS=Mus musculus GN=Mrpl55 PE=1 SV=1;2;-0.386394996;0.439749673;0.023227441;-0.00099585;-0.303003124;-0.430542028;0.179707246;0.278149347
>sp|P53668|LIMK1_MOUSE LIM domain kinase 1 OS=Mus musculus GN=Limk1 PE=1 SV=1;2;-1.823351829;1.675677501;0.540124532;-0.851304235;-0.370544366;-1.234081655;2.17256782;-0.579778169
>tr|A2RTH5|A2RTH5_MOUSE Leucine carboxyl methyltransferase 1 OS=Mus musculus GN=Lcmt1 PE=1 SV=1;6;1.061225637;-0.987850926;-0.593774051;0.381423612;0.737662259;0.57002027;-0.213663484;1.1325136
>tr|Q6UIL4|Q6UIL4_MOUSE AHNAK (Fragment) OS=Mus musculus PE=4 SV=1;2;-1.146237452;1.127504413;-0.368573858;-0.025564044;-0.884134983;-0.685929269;-0.043477635;-0.269689392
>sp|Q8VE95|CH082_MOUSE UPF0598 protein C8orf82 homolog OS=Mus musculus PE=1 SV=1;2;-1.788031769;1.658373484;4.619729294;-0.488367004;0.609496417;-0.395232865;-0.041580701;-0.155697673
>tr|Q9DB24|Q9DB24_MOUSE Protein Tceal6 OS=Mus musculus GN=Tceal6 PE=2 SV=1;2;1.703040957;-1.785122516;0.400970684;1.715739086;1.077415536;1.353635631;-0.728070897;1.086673784
>sp|Q8R092|CA043_MOUSE Uncharacterized protein C1orf43 homolog OS=Mus musculus PE=2 SV=1;2;-1.939716128;1.654725728;0.639037503;-0.910174344;-0.287558032;-1.038135866;-0.169092322;0.034716357
>sp|Q9JJA9|GRASP_MOUSE General receptor for phosphoinositides 1-associated scaffold protein OS=Mus musculus GN=Grasp PE=1 SV=2;2;1.72645357;-1.984836801;-0.109248226;0.187253398;0.726320658;0.601977924;-0.610668763;0.366294541
>sp|Q9JIW9|RALB_MOUSE Ras-related protein Ral-B OS=Mus musculus GN=Ralb PE=1 SV=1;3;1.882500308;-2.108609993;-1.222915903;-1.293364789;-0.387104215;-0.967103308;-1.351105804;-1.910510977
>sp|P61458|PHS_MOUSE Pterin-4-alpha-carbinolamine dehydratase OS=Mus musculus GN=Pcbd1 PE=1 SV=2;2;-0.644504379;0.690427595;0.040595548;0.362940788;0.738394949;-0.299688292;-0.288222814;-1.168050741
>tr|A2AE27|A2AE27_MOUSE AMP deaminase 2 OS=Mus musculus GN=Ampd2 PE=1 SV=1;2;0.771261433;-0.705259404;-0.504614939;0.839064676;-0.037179493;-0.788744793;-1.132429004;-0.4597436
>sp|P57724|PCBP4_MOUSE Poly(rC)-binding protein 4 OS=Mus musculus GN=Pcbp4 PE=1 SV=1;2;-2.12438838;1.903219433;0.281611586;0.18121495;-0.476099984;-0.48192406;1.400110191;-0.814397184
>sp|P61080|UB2D1_MOUSE Ubiquitin-conjugating enzyme E2 D1 OS=Mus musculus GN=Ube2d1 PE=2 SV=1;2;-1.105208146;1.081136697;0.503759175;-0.050393748;-1.379514903;-0.697971263;0.724250809;-0.5410285
>sp|P10493|NID1_MOUSE Nidogen-1 OS=Mus musculus GN=Nid1 PE=1 SV=2;6;-1.180744361;1.202169444;-0.11544502;-0.561980918;-0.865954406;-1.05455802;-0.431567917;-0.76406275
>sp|O35381|AN32A_MOUSE Acidic leucine-rich nuclear phosphoprotein 32 family member A OS=Mus musculus GN=Anp32a PE=1 SV=1;12;2.951510889;-3.379409895;0.890894882;2.289025212;1.94674411;1.258193614;-0.264602248;2.498234689
>sp|Q9JHU2|PALMD_MOUSE Palmdelphin OS=Mus musculus GN=Palmd PE=1 SV=1;2;-0.094877482;0.039787142;1.071039174;1.085972514;0.41765386;1.874955627;0.562874275;-0.261570946
>sp|A2ARP1|VIP1_MOUSE Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1 OS=Mus musculus GN=Ppip5k1 PE=1 SV=1;2;0.156029763;-0.073499347;-0.2125479;0.600662743;0.054489139;0.65943588;0.008085612;-0.189339616
>sp|Q7TNF0|DOC2A_MOUSE Double C2-like domain-containing protein alpha OS=Mus musculus GN=Doc2a PE=2 SV=1;2;-1.615428661;1.511693231;-0.920408024;-1.119877487;-1.486898179;-1.447787684;-0.496683259;-1.272004902
>sp|Q8K448|ABCA5_MOUSE ATP-binding cassette sub-family A member 5 OS=Mus musculus GN=Abca5 PE=1 SV=2;4;-1.719163448;1.637366128;-0.987239339;-2.225627435;-1.523723224;-1.866850229;-1.237285769;-1.100385673
>tr|Q3V307|Q3V307_MOUSE GPI transamidase component PIG-S OS=Mus musculus GN=Pigs PE=1 SV=1;4;-0.629467767;0.528378355;0.774342933;-0.297773596;-0.613546173;-0.098629678;0.793829046;-0.758020658
>sp|Q5U430|UBR3_MOUSE E3 ubiquitin-protein ligase UBR3 OS=Mus musculus GN=Ubr3 PE=1 SV=3;4;0.597522139;-0.605159722;1.566346864;1.109290844;0.061586503;0.891476054;-0.34208935;-0.580174705
>sp|Q7TSH2|KPBB_MOUSE Phosphorylase b kinase regulatory subunit beta OS=Mus musculus GN=Phkb PE=1 SV=1;2;0.261818596;-0.172577107;0.776881858;-0.030185036;-0.244548942;0.534368865;-0.279994187;-0.341769893
>tr|Q9CQM8|Q9CQM8_MOUSE 60S ribosomal protein L21 OS=Mus musculus GN=Rpl21 PE=1 SV=1;4;-0.145974657;-0.072986492;-1.581905114;-0.768728929;-0.616291795;-0.584977962;-1.117727723;-0.088604151
>sp|O09167|RL21_MOUSE 60S ribosomal protein L21 OS=Mus musculus GN=Rpl21 PE=1 SV=3;4;1.289710786;-1.32305032;-0.298921489;0.193691455;0.883509231;0.106087744;0.020735862;0.849399947
>tr|Q3UK27|Q3UK27_MOUSE NEDD8-activating enzyme E1 regulatory subunit OS=Mus musculus GN=Nae1 PE=1 SV=1;7;-1.524787707;1.224607794;-0.301789262;-1.086550549;-1.257755922;-1.045908242;-0.185090445;-0.976483454
>sp|P08779|K1C16_HUMAN Keratin, type I cytoskeletal 16 OS=Homo sapiens GN=KRT16 PE=1 SV=4;4;-6.019143501;4.37552243;-0.693216561;0.500817511;0.80120351;2.029635448;-1.451319578;-1.828308097
>sp|P63216|GBG3_MOUSE Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-3 OS=Mus musculus GN=Gng3 PE=1 SV=1;4;0.378188167;-0.363900001;-0.172364221;0.477174303;-0.155111129;-0.096276201;0.145326371;0.445700145
>sp|Q1HFZ0|NSUN2_MOUSE tRNA (cytosine(34)-C(5))-methyltransferase OS=Mus musculus GN=Nsun2 PE=1 SV=2;3;-2.387226206;1.976397867;-1.710042953;-1.812431163;-1.946551329;-1.194600705;-0.208398163;-1.669240644
>tr|F7BPW6|F7BPW6_MOUSE Protein Sec16a (Fragment) OS=Mus musculus GN=Sec16a PE=1 SV=1;2;-1.890175103;1.730721221;-0.778610376;-0.740308866;-1.380381426;-1.073619439;0.051153962;-0.846200253
>sp|Q8BH69|SPS1_MOUSE Selenide, water dikinase 1 OS=Mus musculus GN=Sephs1 PE=1 SV=1;5;-0.39973891;0.390192854;0.198400895;-0.98837318;1.229321805;0.247612289;1.039804423;1.135584967
>sp|P05532|KIT_MOUSE Mast/stem cell growth factor receptor Kit OS=Mus musculus GN=Kit PE=1 SV=3;3;0.21188465;-0.229987767;-0.255829835;-0.72213349;-0.148375751;-0.335854773;-0.123395612;-0.247761236
>tr|Q4FJK0|Q4FJK0_MOUSE 2,4-dienoyl-CoA reductase, mitochondrial OS=Mus musculus GN=Decr1 PE=1 SV=1;12;-0.245524367;0.494430459;0.639105888;0.704350774;0.966024773;0.882381225;0.973391104;0.654590349
>sp|Q99L13|3HIDH_MOUSE 3-hydroxyisobutyrate dehydrogenase, mitochondrial OS=Mus musculus GN=Hibadh PE=1 SV=1;7;-0.654425024;0.645566097;-0.498653719;-0.181456887;0.171114339;0.216147337;0.347229873;0.311336723
>tr|Q14B21|Q14B21_MOUSE 39S ribosomal protein L9, mitochondrial OS=Mus musculus GN=Mrpl9 PE=1 SV=1;2;-0.749909703;0.727473848;0.828155458;0.051288715;-0.178389288;0.355808605;1.644106892;-0.095890713
>sp|O54901|OX2G_MOUSE OX-2 membrane glycoprotein OS=Mus musculus GN=Cd200 PE=1 SV=1;2;0.967494879;-0.931397675;-0.60827126;0.417421714;0.460754981;-0.134158849;0.16072057;-0.037445617
>sp|Q9JJG0|TACC2_MOUSE Transforming acidic coiled-coil-containing protein 2 OS=Mus musculus GN=Tacc2 PE=1 SV=2;3;0.056960252;0.043385359;0.729087565;-0.399038619;-0.060496238;-0.31027727;0.214432864;-0.43896327
>sp|Q9D1Q4|DPM3_MOUSE Dolichol-phosphate mannosyltransferase subunit 3 OS=Mus musculus GN=Dpm3 PE=1 SV=1;2;-0.873158164;0.891264703;0.636624052;0.317740131;-0.384493717;0.395510389;-0.379942198;0.169226999
>sp|O55126|NIPS2_MOUSE Protein NipSnap homolog 2 OS=Mus musculus GN=Gbas PE=1 SV=1;10;1.82115597;-1.932138118;0.915844137;2.327732073;1.296810557;0.865593107;-0.250865803;1.542781106
>sp|P17439|GLCM_MOUSE Glucosylceramidase OS=Mus musculus GN=Gba PE=1 SV=1;2;-4.421948628;3.197319682;-1.765854335;-2.472596786;-2.558245467;-3.198772694;-2.137067881;-3.496526868
>tr|Q3UK94|Q3UK94_MOUSE Ubiquitin-like 4 OS=Mus musculus GN=Ubl4 PE=1 SV=1;3;0.072634989;0.030578568;0.962777269;1.041771241;0.271716512;0.700317539;1.031753456;0.914716113
>sp|Q99JH7|CSTN3_MOUSE Calsyntenin-3 OS=Mus musculus GN=Clstn3 PE=1 SV=1;3;-1.418221746;1.275088323;-0.439416043;-1.013146131;-0.906422226;-0.234182181;-0.482601648;-1.22683018
>sp|Q6NZC7|S23IP_MOUSE SEC23-interacting protein OS=Mus musculus GN=Sec23ip PE=1 SV=2;2;0.768028098;-0.719619338;-0.533171474;-0.394989108;0.236808191;-0.27024694;-0.587150134;-0.228883028
>sp|Q69ZX8|ABLM3_MOUSE Actin-binding LIM protein 3 OS=Mus musculus GN=Ablim3 PE=1 SV=2;2;1.858561019;-2.170623394;-0.556714123;0.127089426;0.098132247;0.383382629;-1.135955085;1.654256965
>sp|P62911|RL32_MOUSE 60S ribosomal protein L32 OS=Mus musculus GN=Rpl32 PE=1 SV=2;3;0.933493897;-0.805178656;0.451031329;0.932160014;1.139821601;-0.498671622;-0.335288753;-0.278207333
>tr|Q3V2R3|Q3V2R3_MOUSE Beta-chimaerin OS=Mus musculus GN=Chn2 PE=1 SV=1;2;0.061732928;0.033739403;0.250482558;-0.017705482;0.978174789;0.423314052;0.958642709;0.578262489
>sp|Q9D0J4|ARL2_MOUSE ADP-ribosylation factor-like protein 2 OS=Mus musculus GN=Arl2 PE=1 SV=1;5;-0.372945018;0.396167536;0.579590407;-0.446519611;-0.344066247;-1.847426226;-0.695761072;0.50566021
>sp|Q9WU42|NCOR2_MOUSE Nuclear receptor corepressor 2 OS=Mus musculus GN=Ncor2 PE=1 SV=3;2;-1.221564639;1.021358838;0.681207619;-0.848125572;-1.230210354;-1.464631017;0.240570964;-1.366475109
>sp|Q5SWP3|NACAD_MOUSE NAC-alpha domain-containing protein 1 OS=Mus musculus GN=Nacad PE=1 SV=1;2;-3.335954347;2.77459002;0.251478155;0.183850635;-1.285257916;-1.140153849;-0.539101733;-1.073774504
>sp|Q3UHD2|GFOD1_MOUSE Glucose-fructose oxidoreductase domain-containing protein 1 OS=Mus musculus GN=Gfod1 PE=1 SV=1;4;-1.473707214;1.39922748;-1.668228173;-1.39755168;-1.585057515;-0.956608838;-1.197226687;-0.453279199
>sp|Q9DB75|CDIP1_MOUSE Cell death-inducing p53-target protein 1 OS=Mus musculus GN=Cdip1 PE=2 SV=1;2;0.609581876;-0.525937486;0.865607412;1.707113029;1.475652614;1.400388259;0.807268905;1.332489022
>sp|Q8JZL3|THTPA_MOUSE Thiamine-triphosphatase OS=Mus musculus GN=Thtpa PE=1 SV=3;3;-0.747726832;0.742649333;0.516637815;0.799134633;-0.180323311;0.673231209;1.022265795;-0.304494481
>sp|Q9JIX8|ACINU_MOUSE Apoptotic chromatin condensation inducer in the nucleus OS=Mus musculus GN=Acin1 PE=1 SV=3;8;-1.753949676;1.668345865;-0.48429248;-0.46904749;-0.60242198;-0.365679579;0.745910479;0.829847946
>sp|Q99N96|RM01_MOUSE 39S ribosomal protein L1, mitochondrial OS=Mus musculus GN=Mrpl1 PE=1 SV=2;2;-1.093013293;1.087961834;-0.722896392;-0.416265172;-1.233359468;-0.316314304;-0.506894392;-0.938540949
>sp|P22315|HEMH_MOUSE Ferrochelatase, mitochondrial OS=Mus musculus GN=Fech PE=1 SV=2;8;-0.24928535;0.25897444;1.421384841;1.222003167;0.273875403;0.703065634;0.566172397;1.207719004
>tr|Q6ZQK4|Q6ZQK4_MOUSE MKIAA0044 protein (Fragment) OS=Mus musculus GN=Ppp2r5c PE=2 SV=1;3;-0.253073011;0.287165478;-0.164134816;0.035768607;0.245387895;-0.121674771;-0.276279917;-0.030095494
>sp|Q9Z1S3|GRP1_MOUSE RAS guanyl-releasing protein 1 OS=Mus musculus GN=Rasgrp1 PE=1 SV=1;2;-3.721655434;2.83725101;-2.387957712;-4.198079715;-2.430913598;-1.692949165;-0.989926444;-1.116045453
>sp|Q8BMP6|GCP60_MOUSE Golgi resident protein GCP60 OS=Mus musculus GN=Acbd3 PE=1 SV=3;3;-4.459928953;3.3031264;0.54787746;-0.765394804;0.076491924;-3.314386995;0.479758073;-0.059636836
>sp|Q6NS60|FBX41_MOUSE F-box only protein 41 OS=Mus musculus GN=Fbxo41 PE=1 SV=3;12;-0.926321313;0.820744974;-0.752186668;-0.532609928;-1.285523852;-0.320469455;0.201372984;-0.67092211
>sp|Q9ESW4|AGK_MOUSE Acylglycerol kinase, mitochondrial OS=Mus musculus GN=Agk PE=1 SV=1;16;0.358463942;-0.297140072;-0.174328418;-0.094361357;0.000580652;-0.429762937;0.108471824;0.191215993
>sp|O08586|PTEN_MOUSE Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN OS=Mus musculus GN=Pten PE=1 SV=1;5;0.7641972;-0.859848545;0.026764486;0.505477448;-0.0676287;0.254235521;-0.467280113;0.048823689
>sp|Q91VK4|ITM2C_MOUSE Integral membrane protein 2C OS=Mus musculus GN=Itm2c PE=1 SV=2;4;-1.738686571;1.621576813;-0.310201105;-0.525136371;-2.168030055;-1.567068109;-0.445485167;-1.43343017
>sp|Q8BXV2|BRI3B_MOUSE BRI3-binding protein OS=Mus musculus GN=Bri3bp PE=1 SV=1;4;0.355262261;-0.416317419;0.671659926;0.202020129;0.273791284;0.046851053;-0.833188062;-0.78661858
>sp|Q8R127|SCPDL_MOUSE Saccharopine dehydrogenase-like oxidoreductase OS=Mus musculus GN=Sccpdh PE=1 SV=1;13;-0.288267363;0.351240167;0.649833426;0.461025876;0.741026252;-0.329632139;-0.057463368;-1.18885278
>sp|Q3U0M1|TPPC9_MOUSE Trafficking protein particle complex subunit 9 OS=Mus musculus GN=Trappc9 PE=1 SV=2;7;0.526329387;-0.430741482;-0.2276803;-0.248062003;0.047567566;0.774887084;0.787189751;0.133473756
>sp|Q9Z0V1|KCND3_MOUSE Potassium voltage-gated channel subfamily D member 3 OS=Mus musculus GN=Kcnd3 PE=1 SV=1;3;-0.180458296;0.242755428;-0.575744213;-0.326728013;-0.255007367;-1.022832764;1.96388168;-0.804804172
>sp|Q6NSQ9|G6PC3_MOUSE Glucose-6-phosphatase 3 OS=Mus musculus GN=G6pc3 PE=1 SV=1;2;-2.724585567;2.28411217;0.185782832;0.149810479;0.407947538;-0.362825116;0.646284797;-0.202804411
>sp|Q9WVK4|EHD1_MOUSE EH domain-containing protein 1 OS=Mus musculus GN=Ehd1 PE=1 SV=1;11;0.615928197;-0.508737986;0.536498383;0.43205502;0.757444504;0.462667136;0.704506157;0.36513388
>sp|P61294|RAB6B_MOUSE Ras-related protein Rab-6B OS=Mus musculus GN=Rab6b PE=1 SV=1;4;0.251466788;-0.14350353;0.632658723;1.302809796;1.175639667;1.150410705;1.123620269;1.202307713
>sp|Q9CPP6|NDUA5_MOUSE NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Mus musculus GN=Ndufa5 PE=1 SV=3;8;1.346364561;-1.360818659;-0.104647389;0.788042008;1.834284241;1.491033939;0.55854343;0.353868478
>sp|Q64012|RALY_MOUSE RNA-binding protein Raly OS=Mus musculus GN=Raly PE=1 SV=3;4;0.285810437;-0.259617281;-0.024943718;0.342159312;0.134317726;-0.224944705;0.237237211;0.108797637
>sp|Q9D187|MIP18_MOUSE Mitotic spindle-associated MMXD complex subunit MIP18 OS=Mus musculus GN=Fam96b PE=1 SV=1;3;-1.166989664;1.163444184;-0.078555421;0.429653622;-0.113377664;0.389026547;1.032117679;-0.139536185
>sp|Q68FD9|K1549_MOUSE UPF0606 protein KIAA1549 OS=Mus musculus GN=Kiaa1549 PE=1 SV=3;9;-1.103968152;1.070616107;0.071668398;-0.270916109;-0.954409438;1.313967348;0.925443855;0.502787859
>sp|Q8BPU7|ELMO1_MOUSE Engulfment and cell motility protein 1 OS=Mus musculus GN=Elmo1 PE=1 SV=2;5;0.311589739;-0.259721859;1.721398924;1.01665551;0.924037003;1.263803298;0.083034726;0.63030242
