GOTERM_BP_DIRECT_GO:0090284~positive regulation of protein glycosylation in Golgi;1;4;-1.65709727;1.461061717;0.418952687;-0.235223177;-1.146730589;-1.131188805;-0.007013224;-1.421473267
GOTERM_BP_DIRECT_GO:0032796~uropod organization;2;21;1.657062208;-1.774002793;-0.216234585;0.180499988;-0.023557689;0.870047158;-0.37625868;1.332390959
"GOTERM_MF_DIRECT_GO:0016780~phosphotransferase activity; for other substituted phosphate groups";3;52;-1.656796223;1.580947325;-0.441986331;-2.32994115;-0.729885568;-0.325248037;0.050744941;-1.473966766
GOTERM_MF_DIRECT_GO:0008190~eukaryotic initiation factor 4E binding;4;47;1.172676917;-0.682444137;-1.392401724;0.404656191;0.610873354;0.414454191;0.132240291;0.8812623
GOTERM_BP_DIRECT_GO:0060923~cardiac muscle cell fate commitment;1;26;1.172602944;-1.291003422;0.027751715;1.702566831;2.976685272;3.00777017;2.529168432;-0.168003204
GOTERM_BP_DIRECT_GO:0035750~protein localization to myelin sheath abaxonal region;1;2;-1.172291292;1.079169069;1.416637142;0.622385769;-0.251097661;-1.297020794;0.06737598;-1.098963738
INTERPRO_IPR019448:EEIG1/EHBP1 N-terminal domain;1;13;-2.905175798;2.463201348;-0.487042042;-0.703368199;-1.961254281;-1.507003939;-0.701190654;-2.14965881
INTERPRO_IPR007653:Signal peptidase 22kDa subunit;2;3;-2.903697212;2.551693769;-1.328025467;-1.624384618;-3.315756422;-2.663219921;-0.777744273;-1.891296794
"PIR_SUPERFAMILY_PIRSF016089:signal peptidase complex; SPC3 subunit";2;3;-2.903697212;2.551693769;-1.328025467;-1.624384618;-3.315756422;-2.663219921;-0.777744273;-1.891296794
CORUM_C_386;3;3;-1.6545977;1.560299135;-0.43037331;-0.074634213;-1.495345215;-1.247942795;-0.017110471;-0.249545444
GOTERM_BP_DIRECT_GO:0015697~quaternary ammonium group transport;1;12;-2.901162939;2.415731688;0.237183896;-0.483097566;-1.54409633;-1.603831404;-0.463552323;-1.370999032
GOTERM_BP_DIRECT_GO:0015879~carnitine transport;1;17;-2.901162939;2.415731688;0.237183896;-0.483097566;-1.54409633;-1.603831404;-0.463552323;-1.370999032
GOTERM_MF_DIRECT_GO:0015226~carnitine transmembrane transporter activity;1;12;-2.901162939;2.415731688;0.237183896;-0.483097566;-1.54409633;-1.603831404;-0.463552323;-1.370999032
GOTERM_BP_DIRECT_GO:1902074~response to salt;1;11;-1.653894942;1.523630754;1.087591553;1.283965354;0.329296739;-1.396233428;-0.43033665;-1.159427176
GOTERM_MF_DIRECT_GO:0015651~quaternary ammonium group transmembrane transporter activity;1;12;-2.901162939;2.415731688;0.237183896;-0.483097566;-1.54409633;-1.603831404;-0.463552323;-1.370999032
GOTERM_CC_DIRECT_GO:0017119~Golgi transport complex;6;60;-2.900672358;2.577862973;-1.048427276;-1.660155656;-2.993050819;-3.186863904;-0.31261608;-2.562217532
INTERPRO_IPR008292:Haptoglobin;1;2;-2.899169484;2.321506611;0.663389157;-0.450389128;-2.006539667;-2.286750961;-1.509126536;-2.821887844
PIR_SUPERFAMILY_PIRSF001137:haptoglobin;1;2;-2.899169484;2.321506611;0.663389157;-0.450389128;-2.006539667;-2.286750961;-1.509126536;-2.821887844
"GOTERM_MF_DIRECT_GO:0016892~endoribonuclease activity; producing 3'-phosphomonoesters";1;1;-1.653894942;1.523630754;1.087591553;1.283965354;0.329296739;-1.396233428;-0.43033665;-1.159427176
GOTERM_MF_DIRECT_GO:1904012~platinum binding;1;1;-1.653894942;1.523630754;1.087591553;1.283965354;0.329296739;-1.396233428;-0.43033665;-1.159427176
INTERPRO_IPR022735:Domain of unknown function DUF3585;4;28;-2.894468801;2.606990386;0.147115255;0.043538573;-1.83731667;-1.96242386;-1.089061543;-1.299382264
INTERPRO_IPR006056:Enamine/imine deaminase YjgF-like;1;1;-1.653894942;1.523630754;1.087591553;1.283965354;0.329296739;-1.396233428;-0.43033665;-1.159427176
"INTERPRO_IPR007188:ARP2/3 complex; 34kDa subunit (p34-Arc)";2;5;2.891069602;-2.956635981;-0.537395566;-1.546964829;0.362265953;0.208950658;-1.848638177;0.487177457
INTERPRO_IPR013813:Endoribonuclease L-PSP/chorismate mutase-like;1;1;-1.653894942;1.523630754;1.087591553;1.283965354;0.329296739;-1.396233428;-0.43033665;-1.159427176
"INTERPRO_IPR019897:YjgF-like protein; conserved site";1;1;-1.653894942;1.523630754;1.087591553;1.283965354;0.329296739;-1.396233428;-0.43033665;-1.159427176
GOTERM_CC_DIRECT_GO:0044614~nuclear pore cytoplasmic filaments;3;22;-0.863115535;1.035180856;-2.027083847;-2.677275354;-1.700888989;-1.403927789;0.317790616;0.404583412
GOTERM_BP_DIRECT_GO:0051250~negative regulation of lymphocyte activation;2;10;-1.653657548;1.478871222;0.000623867;-0.20266302;-0.349085456;-0.414682786;1.022059655;-1.033338566
INTERPRO_IPR008403:Apolipoprotein CIII;1;4;-1.170811358;1.100822329;-1.199968507;-1.433844407;-1.846025687;-1.772253037;-0.894690304;-2.436602341
GOTERM_BP_DIRECT_GO:0001754~eye photoreceptor cell differentiation;2;18;-1.170726742;1.166289762;1.013844306;-0.163552028;1.334820937;1.650750411;2.994482868;0.516876417
CORUM_LATS1-HTRA2-BIRC4 complex;1;2;1.171091016;-1.226693601;-0.47302943;0.053802304;0.14164585;-0.092581367;-0.618944619;-0.034084675
GOTERM_BP_DIRECT_GO:0010987~negative regulation of high-density lipoprotein particle clearance;1;4;-1.170811358;1.100822329;-1.199968507;-1.433844407;-1.846025687;-1.772253037;-0.894690304;-2.436602341
CORUM_PGRMC1-SCAP complex;1;2;0.863017188;-0.940620387;0.559952093;-0.138266724;0.219753499;-0.828177915;0.618410634;-0.181828963
"INTERPRO_IPR019489:Clp ATPase; C-terminal";2;17;-2.867468448;2.528410309;1.270769821;-0.667064983;-0.535958546;-0.949929328;-0.164002428;-0.133802844
KEGG_PATHWAY_mmu04614:Renin-angiotensin system;10;110;-1.169209315;1.020631934;0.244201448;-0.566177496;-1.02714981;-0.033739719;2.938135961;1.411734442
"INTERPRO_IPR018281:Ribosomal protein S3Ae; conserved site";1;6;1.652821562;-1.248992046;-0.592445674;0.611403195;1.328198477;1.304971157;0.116885532;1.830273478
"INTERPRO_IPR027500:40S ribosomal protein S1/3; eukaryotes";1;6;1.652821562;-1.248992046;-0.592445674;0.611403195;1.328198477;1.304971157;0.116885532;1.830273478
GOTERM_BP_DIRECT_GO:0015993~molecular hydrogen transport;1;5;-2.855368636;2.305954047;0.327300444;-1.671183022;-1.483112568;-1.277162893;-1.527752451;-1.169377411
GOTERM_MF_DIRECT_GO:0047988~hydroxyacid-oxoacid transhydrogenase activity;1;5;-2.855368636;2.305954047;0.327300444;-1.671183022;-1.483112568;-1.277162893;-1.527752451;-1.169377411
"INTERPRO_IPR001670:Alcohol dehydrogenase; iron-type";1;5;-2.855368636;2.305954047;0.327300444;-1.671183022;-1.483112568;-1.277162893;-1.527752451;-1.169377411
GOTERM_BP_DIRECT_GO:0042883~cysteine transport;1;5;-0.86254298;0.841948387;-0.509474387;-0.842089034;-0.668346404;-1.074491703;-0.155018403;-0.894260725
"INTERPRO_IPR003950:Potassium channel; voltage-dependent; ELK";1;8;-2.850740822;2.298735834;-0.606987404;-1.069432742;-2.062130482;-1.321616462;-1.265921339;-1.627533112
CORUM_SRA-SRC-1 ribonucleoprotein complex;1;1;-1.650962748;1.491966906;-0.286063146;-0.018543311;-0.809593355;-0.570928456;1.600428038;1.321235345
GOTERM_BP_DIRECT_GO:0086048~membrane depolarization during bundle of His cell action potential;1;10;1.168616773;-1.22621533;-0.115018767;0.213526184;0.061466048;-0.436773445;0.215207923;-0.111585259
GOTERM_BP_DIRECT_GO:0086067~AV node cell to bundle of His cell communication;1;15;1.168616773;-1.22621533;-0.115018767;0.213526184;0.061466048;-0.436773445;0.215207923;-0.111585259
GOTERM_MF_DIRECT_GO:0086060~voltage-gated sodium channel activity involved in AV node cell action potential;1;10;1.168616773;-1.22621533;-0.115018767;0.213526184;0.061466048;-0.436773445;0.215207923;-0.111585259
GOTERM_BP_DIRECT_GO:0071451~cellular response to superoxide;4;19;-2.843961575;2.217405714;-0.55400351;-2.537900488;-2.807980366;-3.828964277;-0.937115538;-3.314276674
GOTERM_MF_DIRECT_GO:0031696~alpha-2C adrenergic receptor binding;1;8;-1.168479932;1.120003576;-1.060540118;-0.425555383;-0.821253065;0.114515112;-0.41282648;-1.036760565
"INTERPRO_IPR016130:Protein-tyrosine phosphatase; active site";28;372;-2.840120371;2.852143741;0.43898077;-1.916573546;-2.70262237;-1.761695679;-0.441177003;-2.332611934
GOTERM_BP_DIRECT_GO:0010715~regulation of extracellular matrix disassembly;1;27;-2.838723862;2.37947141;1.791642098;-2.123559275;-1.911025146;-1.273294133;-1.057316739;-1.112802341
GOTERM_BP_DIRECT_GO:0061302~smooth muscle cell-matrix adhesion;1;13;-2.838723862;2.37947141;1.791642098;-2.123559275;-1.911025146;-1.273294133;-1.057316739;-1.112802341
GOTERM_BP_DIRECT_GO:0010980~positive regulation of vitamin D 24-hydroxylase activity;1;13;1.16755927;-1.239524451;1.45916217;1.472103508;1.560897811;0.626259847;1.16561551;0.094323014
INTERPRO_IPR016347:Membrane-associated diazepam binding inhibitor;1;5;-2.837896698;2.293711721;-0.581008958;-1.531705755;-1.965518227;-2.660094658;-1.178354562;-2.088784518
GOTERM_BP_DIRECT_GO:0060558~regulation of calcidiol 1-monooxygenase activity;1;7;1.16755927;-1.239524451;1.45916217;1.472103508;1.560897811;0.626259847;1.16561551;0.094323014
IPA_Ingenuity Canonical Pathways_4-aminobutyrate Degradation I;3;3;-1.167769016;1.132648009;-0.742336507;-0.388237796;0.342949647;-0.678904667;0.224835113;0.253122709
GOTERM_MF_DIRECT_GO:0008434~calcitriol receptor activity;1;7;1.16755927;-1.239524451;1.45916217;1.472103508;1.560897811;0.626259847;1.16561551;0.094323014
GOTERM_BP_DIRECT_GO:0038183~bile acid signaling pathway;1;10;1.16755927;-1.239524451;1.45916217;1.472103508;1.560897811;0.626259847;1.16561551;0.094323014
GOTERM_BP_DIRECT_GO:0035195~gene silencing by miRNA;2;46;-1.648861462;1.316600227;0.64486392;-0.765149525;-0.953181753;0.567816565;1.25467675;0.602441861
GOTERM_MF_DIRECT_GO:0004446~inositol-hexakisphosphate phosphatase activity;1;2;-2.828784222;2.287744807;-1.642347343;-2.363505516;-1.375846784;-1.657844232;0.15420115;-1.545652315
GOTERM_MF_DIRECT_GO:0030351~inositol-1,3,4,5,6-pentakisphosphate 3-phosphatase activity;1;2;-2.828784222;2.287744807;-1.642347343;-2.363505516;-1.375846784;-1.657844232;0.15420115;-1.545652315
GOTERM_MF_DIRECT_GO:0030352~inositol-1,4,5,6-tetrakisphosphate 6-phosphatase activity;1;2;-2.828784222;2.287744807;-1.642347343;-2.363505516;-1.375846784;-1.657844232;0.15420115;-1.545652315
GOTERM_MF_DIRECT_GO:0034417~bisphosphoglycerate 3-phosphatase activity;1;2;-2.828784222;2.287744807;-1.642347343;-2.363505516;-1.375846784;-1.657844232;0.15420115;-1.545652315
GOTERM_MF_DIRECT_GO:0052826~inositol hexakisphosphate 2-phosphatase activity;1;2;-2.828784222;2.287744807;-1.642347343;-2.363505516;-1.375846784;-1.657844232;0.15420115;-1.545652315
"INTERPRO_IPR016274:Histidine acid phosphatase; eukaryotic";1;2;-2.828784222;2.287744807;-1.642347343;-2.363505516;-1.375846784;-1.657844232;0.15420115;-1.545652315
PIR_SUPERFAMILY_PIRSF000894:acid phosphatase;1;2;-2.828784222;2.287744807;-1.642347343;-2.363505516;-1.375846784;-1.657844232;0.15420115;-1.545652315
CORUM_LLGL1-PAR-6B-PRKCI complex;2;2;-2.828465418;2.453064386;-0.173055559;-1.63513626;-1.585359961;-0.445561834;0.648208245;-0.29755873
GOTERM_BP_DIRECT_GO:0010608~posttranscriptional regulation of gene expression;7;101;1.647008944;-1.630665823;-0.670501057;0.118694164;-0.076340556;-0.242306684;-1.596423772;0.752458352
GOTERM_MF_DIRECT_GO:0019843~rRNA binding;27;165;1.646874185;-1.837516025;1.664513535;2.437345957;1.733369825;0.285032211;0.0444073;2.023769673
CORUM_TNF-alpha/NF-kappa B signaling complex 8;1;1;-1.646492637;1.743462662;0.458343828;-1.260942342;-1.23096075;-1.558361075;-0.25912223;-0.635259273
GOTERM_BP_DIRECT_GO:0000478~endonucleolytic cleavage involved in rRNA processing;1;3;-2.826376773;2.289148646;1.171701666;-0.949255499;-1.506792029;-1.895299196;-0.674667592;-1.229355241
INTERPRO_IPR007174:Las1-like;1;3;-2.826376773;2.289148646;1.171701666;-0.949255499;-1.506792029;-1.895299196;-0.674667592;-1.229355241
"PIR_SUPERFAMILY_PIRSF016477:prefoldin; subunit 4";1;6;0.860005741;-0.925548751;-0.467064692;0.346305722;0.60435843;0.508355518;-0.132539969;1.262913526
GOTERM_BP_DIRECT_GO:0018160~peptidyl-pyrromethane cofactor linkage;1;4;-2.82364854;2.279409736;-1.026231919;-1.382558669;-1.800029107;-1.92474456;-1.714818496;-1.45471519
GOTERM_MF_DIRECT_GO:0004418~hydroxymethylbilane synthase activity;1;4;-2.82364854;2.279409736;-1.026231919;-1.382558669;-1.800029107;-1.92474456;-1.714818496;-1.45471519
GOTERM_BP_DIRECT_GO:0006984~ER-nucleus signaling pathway;2;4;1.16565806;-1.045835365;-0.853115456;-0.221466091;1.039137175;1.396526855;0.46519936;1.469372739
GOTERM_BP_DIRECT_GO:0098909~regulation of cardiac muscle cell action potential involved in regulation of contraction;2;4;1.16565806;-1.045835365;-0.853115456;-0.221466091;1.039137175;1.396526855;0.46519936;1.469372739
"INTERPRO_IPR022418:Porphobilinogen deaminase; C-terminal";1;4;-2.82364854;2.279409736;-1.026231919;-1.382558669;-1.800029107;-1.92474456;-1.714818496;-1.45471519
"INTERPRO_IPR022419:Porphobilinogen deaminase; dipyrromethane cofactor binding site";1;4;-2.82364854;2.279409736;-1.026231919;-1.382558669;-1.800029107;-1.92474456;-1.714818496;-1.45471519
PIR_SUPERFAMILY_PIRSF001438:porphobilinogen deaminase;1;4;-2.82364854;2.279409736;-1.026231919;-1.382558669;-1.800029107;-1.92474456;-1.714818496;-1.45471519
GOTERM_MF_DIRECT_GO:0086039~calcium-transporting ATPase activity involved in regulation of cardiac muscle cell membrane potential;2;4;1.16565806;-1.045835365;-0.853115456;-0.221466091;1.039137175;1.396526855;0.46519936;1.469372739
GOTERM_BP_DIRECT_GO:0014003~oligodendrocyte development;14;125;-1.644452164;1.46773963;0.357576119;-0.51712573;-0.951841268;-2.140284083;-0.855299848;-2.616007585
GOTERM_BP_DIRECT_GO:1990036~calcium ion import into sarcoplasmic reticulum;2;8;1.16565806;-1.045835365;-0.853115456;-0.221466091;1.039137175;1.396526855;0.46519936;1.469372739
GOTERM_BP_DIRECT_GO:0033143~regulation of intracellular steroid hormone receptor signaling pathway;1;13;1.643133495;-1.798401811;-5.024285295;-4.193949553;-0.323458925;-1.072113643;-1.849730847;0.2231916
GOTERM_MF_DIRECT_GO:0005131~growth hormone receptor binding;1;30;1.643133495;-1.798401811;-5.024285295;-4.193949553;-0.323458925;-1.072113643;-1.849730847;0.2231916
GOTERM_MF_DIRECT_GO:0051022~Rho GDP-dissociation inhibitor binding;5;30;2.816996685;-3.040414286;-1.013710808;1.292683077;4.312837474;1.663747958;-1.3652257;-1.366224712
INTERPRO_IPR006917:SOUL haem-binding protein;1;4;1.642735551;-1.777172139;-7.710254043;-5.96443503;-2.835105123;-2.664367929;-2.466177219;-2.717199379
BIOCARTA_m_mPRpathway:How Progesterone Initiates the Oocyte Maturation;29;163;2.8152523;-3.196314016;-1.513460616;1.110216626;1.743158954;2.633456493;-0.235930232;2.030443792
GOTERM_CC_DIRECT_GO:0017071~intracellular cyclic nucleotide activated cation channel complex;2;25;-1.164408886;1.216976875;-0.085558898;-1.222642593;-0.806706439;-0.635013285;-1.769302047;-1.379275609
INTERPRO_IPR013535:PUL;1;2;-1.164433633;1.039585663;-1.516682161;-1.235526579;-1.451777178;-2.07154167;-1.408858989;-1.907288456
GOTERM_BP_DIRECT_GO:0060750~epithelial cell proliferation involved in mammary gland duct elongation;1;18;-2.810621021;2.270558571;-1.249157103;-2.709370627;-2.253882726;-2.70471548;-2.013471732;-2.348435967
GOTERM_MF_DIRECT_GO:0030284~estrogen receptor activity;1;21;-2.810621021;2.270558571;-1.249157103;-2.709370627;-2.253882726;-2.70471548;-2.013471732;-2.348435967
GOTERM_MF_DIRECT_GO:0000268~peroxisome targeting sequence binding;2;16;-1.164408886;1.216976875;-0.085558898;-1.222642593;-0.806706439;-0.635013285;-1.769302047;-1.379275609
GOTERM_BP_DIRECT_GO:0010482~regulation of epidermal cell division;2;13;1.640670663;-1.680177025;1.477449979;0.693618397;1.11995721;-0.318496604;-0.289835491;-2.535196123
INTERPRO_IPR001292:Oestrogen receptor;1;8;-2.810621021;2.270558571;-1.249157103;-2.709370627;-2.253882726;-2.70471548;-2.013471732;-2.348435967
GOTERM_BP_DIRECT_GO:0018283~iron incorporation into metallo-sulfur cluster;3;10;-1.640471642;1.517566536;-1.442449049;-0.69753339;-1.361699777;-1.932298741;-0.537759907;-0.90537763
GOTERM_BP_DIRECT_GO:0001306~age-dependent response to oxidative stress;2;14;1.640355097;-1.621919151;1.418246778;2.547508926;1.510107437;0.958677004;-0.787207956;0.825731461
INTERPRO_IPR007502:Helicase-associated domain;12;81;-1.64034401;1.585811188;-0.267468157;-0.484114752;-0.4048016;-0.778712675;1.180283637;0.230360528
PIR_SUPERFAMILY_PIRSF500101:estrogen receptor alpha [Parent=PIRSF002527];1;8;-2.810621021;2.270558571;-1.249157103;-2.709370627;-2.253882726;-2.70471548;-2.013471732;-2.348435967
CORUM_CTLH complex;4;7;-2.809605652;2.620625454;0.412153569;-2.180592096;-2.013620003;-1.809442061;-0.729655054;-1.835583434
"INTERPRO_IPR003023:Amphiphysin; isoform 2";2;3;1.164265166;-1.285307649;1.413377607;2.74050809;1.392742268;0.792588902;-1.14421648;0.701645761
GOTERM_MF_DIRECT_GO:0090560~2-(3-amino-3-carboxypropyl)histidine synthase activity;1;2;-2.809063902;2.2814804;3.730184118;0.411371844;-1.605778129;-1.068472009;0.46344685;-0.694116411
"INTERPRO_IPR010014:Diphthamide synthesis DHP2; eukaryotic";1;2;-2.809063902;2.2814804;3.730184118;0.411371844;-1.605778129;-1.068472009;0.46344685;-0.694116411
"INTERPRO_IPR016435:Diphthamide synthesis; eukaryotic DPH1/archaeal DPH2";1;4;-2.809063902;2.2814804;3.730184118;0.411371844;-1.605778129;-1.068472009;0.46344685;-0.694116411
"INTERPRO_IPR010565:Muskelin; N-terminal";1;4;-1.163795548;1.132189645;1.607814394;-0.452261233;-0.633360663;-0.562167542;0.533001343;-0.627192181
INTERPRO_IPR000014:PAS domain;8;169;-1.64002272;1.345542869;-0.759420004;-0.434259885;-1.335699766;-2.35001642;-2.511361345;-3.403061151
SMART_SM00512:Skp1;2;10;1.164079743;-1.330621299;0.479229331;1.712092221;1.736844109;0.943278225;-0.28599247;0.606357513
GOTERM_BP_DIRECT_GO:0060068~vagina development;4;48;-2.804832724;2.435509025;-0.4021628;-1.361739364;-1.166879659;-1.650512817;0.39533145;-2.448696442
INTERPRO_IPR023088:3'5'-cyclic nucleotide phosphodiesterase;12;137;-1.639922965;1.629849343;-6.004396862;-2.819619467;-3.18459739;-2.311105548;-2.738743481;-0.42992956
"INTERPRO_IPR023174:3'5'-cyclic nucleotide phosphodiesterase; conserved site";12;143;-1.639922965;1.629849343;-6.004396862;-2.819619467;-3.18459739;-2.311105548;-2.738743481;-0.42992956
GOTERM_BP_DIRECT_GO:0019388~galactose catabolic process;2;7;-1.639853891;1.511866995;0.796177717;-0.131126918;-0.666224881;-0.660296939;-0.291839952;-1.178995298
CORUM_C_354;3;4;-0.152031522;0.156414379;0.726527241;0.712364661;-0.012813384;-0.175104327;2.014321592;0.145862406
INTERPRO_IPR002477:Peptidoglycan binding-like;1;77;1.163366681;-1.208764965;-1.292741989;-0.251228069;0.056814652;0.041210918;-0.516942313;0.657653813
"INTERPRO_IPR018292:A-kinase anchor 110kDa; C-terminal";1;12;-2.80100709;2.438530416;-0.910481792;-1.037975096;-1.707362674;-1.615030891;-1.210463799;-1.663758215
IPA_Diseases or Functions Annotation_depletion of pre-B lymphocytes;1;4;-0.856782395;0.861236275;0.532885421;-0.201556805;-0.54221019;-0.134355297;1.800703489;-0.027128691
GOTERM_CC_DIRECT_GO:0032127~dense core granule membrane;2;17;1.637823294;-1.561381467;-1.308418321;-0.252245025;-0.794259916;0.988974485;0.153204589;1.19470967
GOTERM_BP_DIRECT_GO:0035518~histone H2A monoubiquitination;3;50;1.639395069;-1.541489651;0.250087895;0.683994561;1.508429121;0.857038002;0.040163549;0.357155073
INTERPRO_IPR002056:Protein import receptor MAS20-related;1;3;-1.16310715;1.093234076;-0.114476272;-0.207922767;-0.403933262;-0.438339295;-0.832472391;-0.844003221
GOTERM_MF_DIRECT_GO:0033558~protein deacetylase activity;7;58;-0.856864354;0.765197815;2.019136553;0.654914898;0.928222937;-0.114916172;1.001614487;0.860436615
INTERPRO_IPR009056:Cytochrome c domain;3;6;2.796854621;-2.633570108;-0.826059952;1.524341303;1.696753395;-0.027763197;-1.273827027;0.33837579
INTERPRO_IPR005720:Dihydroorotate dehydrogenase domain;1;14;-1.637396328;1.421832404;-0.015355177;-0.316707409;-0.689088654;-1.584555172;1.629273744;-0.017151523
GOTERM_MF_DIRECT_GO:0004152~dihydroorotate dehydrogenase activity;1;7;-1.637396328;1.421832404;-0.015355177;-0.316707409;-0.689088654;-1.584555172;1.629273744;-0.017151523
GOTERM_BP_DIRECT_GO:0095500~acetylcholine receptor signaling pathway;1;32;2.794126889;0.285817662;-0.210410083;0.066597946;-0.825658721;-0.482662637;-0.732366891;0.08290764
GOTERM_MF_DIRECT_GO:0030550~acetylcholine receptor inhibitor activity;1;20;2.794126889;0.285817662;-0.210410083;0.066597946;-0.825658721;-0.482662637;-0.732366891;0.08290764
SMART_SM00134:LU;1;61;2.794126889;0.285817662;-0.210410083;0.066597946;-0.825658721;-0.482662637;-0.732366891;0.08290764
GOTERM_MF_DIRECT_GO:1902936~phosphatidylinositol bisphosphate binding;2;13;2.794111092;-2.964804043;-0.08341293;2.52996138;2.750420767;1.605704239;-1.232411301;0.368206186
GOTERM_BP_DIRECT_GO:0006309~apoptotic DNA fragmentation;1;23;-2.789018986;2.249555654;2.11246397;1.420647221;0.817768935;-0.055655598;1.398304173;-1.806676929
GOTERM_BP_DIRECT_GO:0036475~neuron death in response to oxidative stress;1;2;-2.789018986;2.249555654;2.11246397;1.420647221;0.817768935;-0.055655598;1.398304173;-1.806676929
"INTERPRO_IPR018524:DNA/RNA non-specific endonuclease; active site";1;2;-2.789018986;2.249555654;2.11246397;1.420647221;0.817768935;-0.055655598;1.398304173;-1.806676929
GOTERM_BP_DIRECT_GO:0022602~ovulation cycle process;2;24;-1.636789124;1.497729445;-2.35700586;-2.015255835;-0.19514419;-0.20615694;0.351580412;0.06334768
INTERPRO_IPR001854:Ribosomal protein L29;3;18;2.787998193;-3.265237556;-1.263006519;-1.137737007;1.662998353;-0.971911184;-0.871629713;1.487582238
GOTERM_BP_DIRECT_GO:0035280~miRNA loading onto RISC involved in gene silencing by miRNA;5;46;-2.787870547;2.436737613;-0.106027943;-1.181969405;-2.44452367;-3.923888548;-1.698865472;-3.138291678
INTERPRO_IPR012577:NIPSNAP;4;14;1.16132325;-1.14509912;0.319809785;2.036469676;1.404334245;1.016547079;0.442589515;2.214468862
CORUM_TSC1-TSC2 complex;2;5;-1.636577094;1.490355946;-1.070073877;-1.300261434;-1.305401267;-1.044467511;-0.411047741;-1.195526473
INTERPRO_IPR012621:Mitochondrial import receptor subunit TOM7;1;1;1.636276046;-1.821319054;-5.880946754;-5.565878863;0.129942786;-0.395965713;-0.409615844;0.152034661
INTERPRO_IPR001597:Aromatic amino acid beta-eliminating lyase/threonine aldolase;2;5;-1.63625313;1.516746153;-2.292781254;-1.439320641;-2.409744881;-2.416009573;-1.82265203;0.773771774
GOTERM_BP_DIRECT_GO:0016198~axon choice point recognition;2;3;2.785353309;-3.288489868;-2.006151829;0.842319362;2.569547983;1.765420651;-1.042468715;2.008500785
GOTERM_BP_DIRECT_GO:0015760~glucose-6-phosphate transport;1;8;-2.781472254;2.314580485;0.193116212;0.123457577;0.37401213;-0.405484117;0.649738785;-0.258647733
GOTERM_MF_DIRECT_GO:0004346~glucose-6-phosphatase activity;1;3;-2.781472254;2.314580485;0.193116212;0.123457577;0.37401213;-0.405484117;0.649738785;-0.258647733
INTERPRO_IPR016275:Glucose-6-phosphatase;1;3;-2.781472254;2.314580485;0.193116212;0.123457577;0.37401213;-0.405484117;0.649738785;-0.258647733
PIR_SUPERFAMILY_PIRSF000905:glucose-6-phosphatase;1;3;-2.781472254;2.314580485;0.193116212;0.123457577;0.37401213;-0.405484117;0.649738785;-0.258647733
INTERPRO_IPR000956:Stathmin family;4;22;2.781003391;-3.194657749;0.939600978;2.114808444;1.780822426;2.362578397;-1.5509644;-0.129676386
PIR_SUPERFAMILY_PIRSF002285:Op18/stathmin;4;21;2.781003391;-3.194657749;0.939600978;2.114808444;1.780822426;2.362578397;-1.5509644;-0.129676386
INTERPRO_IPR002121:HRDC domain;1;21;-1.634711239;1.462575929;0.408204896;0.765736012;-0.663011044;-0.922407045;-0.127706515;-0.899911086
"INTERPRO_IPR004589:DNA helicase; ATP-dependent; RecQ type";1;31;-1.634711239;1.462575929;0.408204896;0.765736012;-0.663011044;-0.922407045;-0.127706515;-0.899911086
GOTERM_MF_DIRECT_GO:0003680~AT DNA binding;4;62;2.776620682;-3.239204913;1.370043813;2.492289484;3.542430031;1.46549789;1.636804866;3.619892955
INTERPRO_IPR018982:RQC domain;1;21;-1.634711239;1.462575929;0.408204896;0.765736012;-0.663011044;-0.922407045;-0.127706515;-0.899911086
IPA_Diseases or Functions Annotation_unwinding of DNA;1;5;-1.634711239;1.462575929;0.408204896;0.765736012;-0.663011044;-0.922407045;-0.127706515;-0.899911086
SMART_SM00341:HRDC;1;21;-1.634711239;1.462575929;0.408204896;0.765736012;-0.663011044;-0.922407045;-0.127706515;-0.899911086
GOTERM_MF_DIRECT_GO:0033265~choline binding;3;25;-2.771753232;2.587034538;2.787796576;-0.529028943;-0.81651061;-0.538370795;1.448742739;0.105131014
GOTERM_BP_DIRECT_GO:0045053~protein retention in Golgi apparatus;5;33;-2.770558301;2.649935059;0.405452011;-1.609808332;-1.255553361;-0.742558849;0.912119004;-1.067393339
GOTERM_BP_DIRECT_GO:0048496~maintenance of organ identity;1;27;-1.634286315;1.522921075;-0.366937427;-1.978379758;-1.907073263;-0.803501312;0.167006012;-1.815829793
PIR_SUPERFAMILY_PIRSF002190:ribosomal protein L18a;2;4;1.633904126;-1.762334715;0.001056547;1.191373125;1.423882753;-0.096467878;0.353377799;0.096912901
INTERPRO_IPR008428:Chondroitin N-acetylgalactosaminyltransferase;3;23;2.770029787;-3.059294881;0.591541609;1.557275628;1.52047203;1.184543973;0.093060342;-1.163325564
CORUM_C_468;1;3;1.633188735;-1.800723543;-0.017506538;-0.130335746;1.975349382;0.985068742;0.341782268;0.687275486
INTERPRO_IPR009755:Colon cancer-associated Mic1-like;2;6;-2.766155427;2.486284383;0.606678536;-3.053220922;-2.465231938;-2.133611847;-1.297544506;-2.143998823
GOTERM_CC_DIRECT_GO:0045277~respiratory chain complex IV;4;18;-2.76603373;2.434246459;-1.056189831;-1.335626631;-1.626230816;-1.671367008;-0.135589645;-2.340807021
